type,id,username,text,url,epoch,media,retweetedTweet,retweetedTweetID,retweetedUserID,id_str,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,conversationId,conversationIdStr,hashtags,mentionedUsers,links,viewCount,quotedTweet,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,location,cash_app_handle,user
tweet-,1888417426389291083,Santos12Claudia,"What are your gains ? 

$Mahoom is the play for unrivaled liquidity and game changing rewards 🚀💎 https://t.co/vnhr3MZLCp",https://twitter.com/Santos12Claudia/status/1888417426389291083,1739068774,"[{'display_url': 'pic.x.com/vnhr3MZLCp', 'expanded_url': 'https://x.com/Santos12Claudia/status/1888417426389291083/photo/1', 'id_str': '1888417411709251584', 'indices': [97, 120], 'media_key': '3_1888417411709251584', 'media_url_https': 'https://pbs.twimg.com/media/GjUBoXSXsAAzi8Q.jpg', 'type': 'photo', 'url': 'https://t.co/vnhr3MZLCp', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 1062, 'w': 1062, 'resize': 'fit'}, 'medium': {'h': 1062, 'w': 1062, 'resize': 'fit'}, 'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1062, 'width': 1062, 'focus_rects': [{'x': 0, 'y': 154, 'w': 1062, 'h': 595}, {'x': 0, 'y': 0, 'w': 1062, 'h': 1062}, {'x': 0, 'y': 0, 'w': 932, 'h': 1062}, {'x': 0, 'y': 0, 'w': 531, 'h': 1062}, {'x': 0, 'y': 0, 'w': 1062, 'h': 1062}]}, 'media_results': {'result': {'media_key': '3_1888417411709251584'}}}]",False,,,1888417426389291083,en,"What are your gains ? 

$Mahoom is the play for unrivaled liquidity and game changing rewards 🚀💎 https://t.co/vnhr3MZLCp",0,2,5,0,1888417426389291083,1888417426389291083,[],[],[],"{'count': '302', 'state': 'EnabledWithCount'}",False,,,,,,"{'id': 1695195096, 'id_str': '1695195096', 'url': 'https://twitter.com/Crypto Trading X', 'username': 'Crypto Trading X', 'rawDescription': 'Crypto/NFT weapon 🖥️ | Washed shoe salesman 👟', 'created': datetime.datetime(2013, 8, 24, 1, 30, 53, tzinfo=datetime.timezone.utc), 'followersCount': 40, 'friendsCount': 107, 'statusesCount': 1028, 'favouritesCount': 794, 'listedCount': 1, 'mediaCount': 104, 'location': 'Deutschland', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1865694436153319424/UWBFYZDu_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888416833784418806,jhonatan123464,$Mahoom sentiment surges to peak levels 🔥 Bullish? https://t.co/dUTFFPPX9T,https://twitter.com/jhonatan123464/status/1888416833784418806,1739068632,"[{'display_url': 'pic.x.com/dUTFFPPX9T', 'expanded_url': 'https://x.com/jhonatan123464/status/1888416833784418806/photo/1', 'id_str': '1888416820610105345', 'indices': [51, 74], 'media_key': '3_1888416820610105345', 'media_url_https': 'https://pbs.twimg.com/media/GjUBF9RWgAEWdvn.jpg', 'type': 'photo', 'url': 'https://t.co/dUTFFPPX9T', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 1062, 'w': 1062, 'resize': 'fit'}, 'medium': {'h': 1062, 'w': 1062, 'resize': 'fit'}, 'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1062, 'width': 1062, 'focus_rects': [{'x': 0, 'y': 154, 'w': 1062, 'h': 595}, {'x': 0, 'y': 0, 'w': 1062, 'h': 1062}, {'x': 0, 'y': 0, 'w': 932, 'h': 1062}, {'x': 0, 'y': 0, 'w': 531, 'h': 1062}, {'x': 0, 'y': 0, 'w': 1062, 'h': 1062}]}, 'media_results': {'result': {'media_key': '3_1888416820610105345'}}}]",False,,,1888416833784418806,en,$Mahoom sentiment surges to peak levels 🔥 Bullish? https://t.co/dUTFFPPX9T,0,3,4,0,1888416833784418806,1888416833784418806,[],[],[],"{'count': '179', 'state': 'EnabledWithCount'}",False,,,,,,"{'id': 2756199081, 'id_str': '2756199081', 'url': 'https://twitter.com/b00t', 'username': 'b00t', 'rawDescription': 'cybersec nerd always looking for next big thing', 'created': datetime.datetime(2014, 8, 30, 20, 23, 6, tzinfo=datetime.timezone.utc), 'followersCount': 54, 'friendsCount': 72, 'statusesCount': 1084, 'favouritesCount': 870, 'listedCount': 1, 'mediaCount': 112, 'location': 'Wakanda', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1865694553367347200/W0B7o3pq_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888416379432272380,OsdryG,"$Mahoom whales are here and ready to to send it hard 

Dont miss it big pump is coming soon $btc $eth $sui $og $aeg $toshi $spell $lends $tst $bn $wat $bell $xcn $trump $dapp $upo

8WxMUeXAd8aYtyEzkcU9KiABgFyFTfzdJQpcvh7ppump https://t.co/vJbNlQ2H3H",https://twitter.com/OsdryG/status/1888416379432272380,1739068524,"[{'display_url': 'pic.x.com/vJbNlQ2H3H', 'expanded_url': 'https://x.com/OsdryG/status/1888416379432272380/photo/1', 'id_str': '1888416363884019712', 'indices': [226, 249], 'media_key': '3_1888416363884019712', 'media_url_https': 'https://pbs.twimg.com/media/GjUArX1XgAAjRL6.jpg', 'type': 'photo', 'url': 'https://t.co/vJbNlQ2H3H', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 1062, 'w': 1062, 'resize': 'fit'}, 'medium': {'h': 1062, 'w': 1062, 'resize': 'fit'}, 'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1062, 'width': 1062, 'focus_rects': [{'x': 0, 'y': 154, 'w': 1062, 'h': 595}, {'x': 0, 'y': 0, 'w': 1062, 'h': 1062}, {'x': 0, 'y': 0, 'w': 932, 'h': 1062}, {'x': 0, 'y': 0, 'w': 531, 'h': 1062}, {'x': 0, 'y': 0, 'w': 1062, 'h': 1062}]}, 'media_results': {'result': {'media_key': '3_1888416363884019712'}}}]",False,,,1888416379432272380,en,"$Mahoom whales are here and ready to to send it hard 

Dont miss it big pump is coming soon $btc $eth $sui $og $aeg $toshi $spell $lends $tst $bn $wat $bell $xcn $trump $dapp $upo

8WxMUeXAd8aYtyEzkcU9KiABgFyFTfzdJQpcvh7ppump https://t.co/vJbNlQ2H3H",1,0,1,0,1888416379432272380,1888416379432272380,[],[],[],"{'count': '213', 'state': 'EnabledWithCount'}",False,,,,,,"{'id': 512180377, 'id_str': '512180377', 'url': 'https://twitter.com/fullstacktard', 'username': 'fullstacktard', 'rawDescription': '走着走着就远了', 'created': datetime.datetime(2012, 3, 2, 16, 53, 17, tzinfo=datetime.timezone.utc), 'followersCount': 48, 'friendsCount': 78, 'statusesCount': 1250, 'favouritesCount': 1182, 'listedCount': 0, 'mediaCount': 126, 'location': 'vadodara ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1865692471914561536/A_-05D0b_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888416288420381019,Aniksenofficial,"#設営完了

#ブンブンジャー

#UFC312

$MAHOOM

#仮面ライダーガヴ

https://t.co/WeM7ZWXGEP",https://twitter.com/Aniksenofficial/status/1888416288420381019,1739068502,[],False,,,1888416288420381019,qme,"#設営完了

#ブンブンジャー

#UFC312

$MAHOOM

#仮面ライダーガヴ

https://t.co/WeM7ZWXGEP",0,0,1,0,1888416288420381019,1888416288420381019,"[{'indices': [0, 5], 'text': '設営完了'}, {'indices': [7, 15], 'text': 'ブンブンジャー'}, {'indices': [17, 24], 'text': 'UFC312'}, {'indices': [35, 44], 'text': '仮面ライダーガヴ'}]",[],"[{'display_url': 'fiverr.com/s/DBygAB7?utm_…', 'expanded_url': 'https://www.fiverr.com/s/DBygAB7?utm_source=Twitter_Mobile', 'url': 'https://t.co/WeM7ZWXGEP', 'indices': [46, 69]}]","{'count': '260', 'state': 'EnabledWithCount'}",False,,,,,,"{'id': 1330430593205604352, 'id_str': '1330430593205604352', 'url': 'https://twitter.com/Anik Chandra Sen', 'username': 'Anik Chandra Sen', 'rawDescription': '📢 Digital Marketer | Social Media Addict 📲\n📈 Growth hacking, SEO, and Paid Ads 🚀\n🔥 Sharing marketing insights & trends\n📩 DMs open for collaborations!', 'created': datetime.datetime(2020, 11, 22, 8, 39, 18, tzinfo=datetime.timezone.utc), 'followersCount': 27, 'friendsCount': 24, 'statusesCount': 127, 'favouritesCount': 385, 'listedCount': 0, 'mediaCount': 83, 'location': '🌍', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1836341521093971968/w7e_pwA1_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888415864657154141,SZ_Investing,"$MAHOOM ticker is trending, don’t tell me KC is going to win it tomorrow?  But I don’t care, my bet is still going to be on the Eagles!  Who is your pick? #MAHOOMS #SuperBowlLIX #FlyEaglesFly https://t.co/hw2N1ydeCQ",https://twitter.com/SZ_Investing/status/1888415864657154141,1739068401,"[{'display_url': 'pic.x.com/hw2N1ydeCQ', 'expanded_url': 'https://x.com/SZ_Investing/status/1888415864657154141/photo/1', 'id_str': '1888415629625200640', 'indices': [192, 215], 'media_key': '3_1888415629625200640', 'media_url_https': 'https://pbs.twimg.com/media/GjUAAogbEAAVQqx.jpg', 'type': 'photo', 'url': 'https://t.co/hw2N1ydeCQ', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 815, 'y': 246, 'h': 86, 'w': 86}]}, 'medium': {'faces': [{'x': 815, 'y': 246, 'h': 86, 'w': 86}]}, 'small': {'faces': [{'x': 541, 'y': 163, 'h': 57, 'w': 57}]}, 'orig': {'faces': [{'x': 815, 'y': 246, 'h': 86, 'w': 86}]}}, 'sizes': {'large': {'h': 768, 'w': 1024, 'resize': 'fit'}, 'medium': {'h': 768, 'w': 1024, 'resize': 'fit'}, 'small': {'h': 510, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 768, 'width': 1024, 'focus_rects': [{'x': 0, 'y': 0, 'w': 1024, 'h': 573}, {'x': 256, 'y': 0, 'w': 768, 'h': 768}, {'x': 350, 'y': 0, 'w': 674, 'h': 768}, {'x': 550, 'y': 0, 'w': 384, 'h': 768}, {'x': 0, 'y': 0, 'w': 1024, 'h': 768}]}, 'media_results': {'result': {'media_key': '3_1888415629625200640'}}}]",False,,,1888415864657154141,en,"$MAHOOM ticker is trending, don’t tell me KC is going to win it tomorrow?  But I don’t care, my bet is still going to be on the Eagles!  Who is your pick? #MAHOOMS #SuperBowlLIX #FlyEaglesFly https://t.co/hw2N1ydeCQ",1,0,3,0,1888415864657154141,1888415864657154141,"[{'indices': [155, 163], 'text': 'MAHOOMS'}, {'indices': [164, 177], 'text': 'SuperBowlLIX'}, {'indices': [178, 191], 'text': 'FlyEaglesFly'}]",[],[],"{'count': '110', 'state': 'EnabledWithCount'}",False,,,,,,"{'id': 400510581, 'id_str': '400510581', 'url': 'https://twitter.com/Steve-DOGE-4-EVER', 'username': 'Steve-DOGE-4-EVER', 'rawDescription': 'Investing. Sports. Long Term People’s Coin $DOGE Coin Holder. Not Financial Advice. No DMs Please', 'created': datetime.datetime(2011, 10, 29, 4, 40, 11, tzinfo=datetime.timezone.utc), 'followersCount': 4353, 'friendsCount': 4370, 'statusesCount': 12281, 'favouritesCount': 13448, 'listedCount': 11, 'mediaCount': 385, 'location': 'USA ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1883588218404376576/IGjibguk_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888415709937447226,VaniiadiiazDiaz,"Its time for $Mahoom. 🚀 

Electrified community. 

Game changing performance. 

Relentless innovation. https://t.co/MFT1t2UdSV",https://twitter.com/VaniiadiiazDiaz/status/1888415709937447226,1739068364,"[{'display_url': 'pic.x.com/MFT1t2UdSV', 'expanded_url': 'https://x.com/VaniiadiiazDiaz/status/1888415709937447226/photo/1', 'id_str': '1888415692984045568', 'indices': [103, 126], 'media_key': '3_1888415692984045568', 'media_url_https': 'https://pbs.twimg.com/media/GjUAEUiWUAA8xjP.jpg', 'type': 'photo', 'url': 'https://t.co/MFT1t2UdSV', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 624, 'y': 336, 'h': 395, 'w': 395}]}, 'medium': {'faces': [{'x': 499, 'y': 268, 'h': 316, 'w': 316}]}, 'small': {'faces': [{'x': 282, 'y': 152, 'h': 179, 'w': 179}]}, 'orig': {'faces': [{'x': 624, 'y': 336, 'h': 395, 'w': 395}]}}, 'sizes': {'large': {'h': 1000, 'w': 1500, 'resize': 'fit'}, 'medium': {'h': 800, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 453, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1000, 'width': 1500, 'focus_rects': [{'x': 0, 'y': 160, 'w': 1500, 'h': 840}, {'x': 287, 'y': 0, 'w': 1000, 'h': 1000}, {'x': 349, 'y': 0, 'w': 877, 'h': 1000}, {'x': 537, 'y': 0, 'w': 500, 'h': 1000}, {'x': 0, 'y': 0, 'w': 1500, 'h': 1000}]}, 'media_results': {'result': {'media_key': '3_1888415692984045568'}}}]",False,,,1888415709937447226,en,"Its time for $Mahoom. 🚀 

Electrified community. 

Game changing performance. 

Relentless innovation. https://t.co/MFT1t2UdSV",0,1,4,0,1888415709937447226,1888415709937447226,[],[],[],"{'count': '212', 'state': 'EnabledWithCount'}",False,,,,,,"{'id': 3137862138, 'id_str': '3137862138', 'url': 'https://twitter.com/Arthur_meme', 'username': 'Arthur_meme', 'rawDescription': 'Husband. Father of 3. \nFull Time Reseller. https://t.co/lZtIo1hPJN\nAmateur Blogger. https://t.co/shGHdTnMQE', 'created': datetime.datetime(2015, 4, 3, 21, 19, 10, tzinfo=datetime.timezone.utc), 'followersCount': 61, 'friendsCount': 108, 'statusesCount': 1218, 'favouritesCount': 1053, 'listedCount': 1, 'mediaCount': 121, 'location': 'Austin, TX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1865693212733542400/NWDYtKuz_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888415640538533972,sasidharan_vj,"$Mahoom channels unparalleled performance with unmatched liquidity and security. 

Celebrate the legacy with exclusive rewards and collectibles. 

Experience a new era of athletic and financial innovation. 🔥🚀 https://t.co/paU2ObSrdq",https://twitter.com/sasidharan_vj/status/1888415640538533972,1739068348,"[{'display_url': 'pic.x.com/paU2ObSrdq', 'expanded_url': 'https://x.com/sasidharan_vj/status/1888415640538533972/photo/1', 'id_str': '1888415588063576064', 'indices': [209, 232], 'media_key': '3_1888415588063576064', 'media_url_https': 'https://pbs.twimg.com/media/GjT_-NrXAAAuET-.jpg', 'type': 'photo', 'url': 'https://t.co/paU2ObSrdq', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 1062, 'w': 1062, 'resize': 'fit'}, 'medium': {'h': 1062, 'w': 1062, 'resize': 'fit'}, 'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1062, 'width': 1062, 'focus_rects': [{'x': 0, 'y': 154, 'w': 1062, 'h': 595}, {'x': 0, 'y': 0, 'w': 1062, 'h': 1062}, {'x': 0, 'y': 0, 'w': 932, 'h': 1062}, {'x': 0, 'y': 0, 'w': 531, 'h': 1062}, {'x': 0, 'y': 0, 'w': 1062, 'h': 1062}]}, 'media_results': {'result': {'media_key': '3_1888415588063576064'}}}]",False,,,1888415640538533972,en,"$Mahoom channels unparalleled performance with unmatched liquidity and security. 

Celebrate the legacy with exclusive rewards and collectibles. 

Experience a new era of athletic and financial innovation. 🔥🚀 https://t.co/paU2ObSrdq",0,2,4,0,1888415640538533972,1888415640538533972,[],[],[],"{'count': '103', 'state': 'EnabledWithCount'}",False,,,,,,"{'id': 498771477, 'id_str': '498771477', 'url': 'https://twitter.com/Achellios.x', 'username': 'Achellios.x', 'rawDescription': '🐸 Good things take time 🫘 ⛩️ NAMASTE⛩️', 'created': datetime.datetime(2012, 2, 21, 12, 4, 6, tzinfo=datetime.timezone.utc), 'followersCount': 71, 'friendsCount': 95, 'statusesCount': 1706, 'favouritesCount': 1334, 'listedCount': 1, 'mediaCount': 92, 'location': 'Los Angeles', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1838320185629118465/hhERfqf-_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888415411215257908,chiccosatbut,@FeFye_ $mahoom,https://twitter.com/chiccosatbut/status/1888415411215257908,1739068293,[],False,,,1888415411215257908,qme,@FeFye_ $mahoom,0,0,0,0,1888403673144856844,1888403673144856844,[],"[{'id_str': '1821254607583985664', 'name': 'Fye', 'screen_name': 'FeFye_', 'indices': [0, 7]}]",[],"{'count': '42', 'state': 'EnabledWithCount'}",False,FeFye_,1888403673144856844,1821254607583985664,,,"{'id': 1460644128539111429, 'id_str': '1460644128539111429', 'url': 'https://twitter.com/Chicco Satbut', 'username': 'Chicco Satbut', 'rawDescription': 'grouchy smtimes\n\nhttps://t.co/nqn8TCTl8b', 'created': datetime.datetime(2021, 11, 16, 16, 21, 24, tzinfo=datetime.timezone.utc), 'followersCount': 1256, 'friendsCount': 1622, 'statusesCount': 7438, 'favouritesCount': 6165, 'listedCount': 0, 'mediaCount': 533, 'location': 'Trenches on jup.ag', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1877995157423038464/OLJf_4Nr_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888415299839344910,mallarinong,"DeepSeek impact? Nah, $Mahoom 😂 https://t.co/j6iOek32kr",https://twitter.com/mallarinong/status/1888415299839344910,1739068267,"[{'display_url': 'pic.x.com/j6iOek32kr', 'expanded_url': 'https://x.com/mallarinong/status/1888415299839344910/photo/1', 'id_str': '1888415285348114432', 'indices': [32, 55], 'media_key': '3_1888415285348114432', 'media_url_https': 'https://pbs.twimg.com/media/GjT_sl-XoAA3Ugy.jpg', 'type': 'photo', 'url': 'https://t.co/j6iOek32kr', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 1062, 'w': 1062, 'resize': 'fit'}, 'medium': {'h': 1062, 'w': 1062, 'resize': 'fit'}, 'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1062, 'width': 1062, 'focus_rects': [{'x': 0, 'y': 154, 'w': 1062, 'h': 595}, {'x': 0, 'y': 0, 'w': 1062, 'h': 1062}, {'x': 0, 'y': 0, 'w': 932, 'h': 1062}, {'x': 0, 'y': 0, 'w': 531, 'h': 1062}, {'x': 0, 'y': 0, 'w': 1062, 'h': 1062}]}, 'media_results': {'result': {'media_key': '3_1888415285348114432'}}}]",False,,,1888415299839344910,en,"DeepSeek impact? Nah, $Mahoom 😂 https://t.co/j6iOek32kr",0,3,3,0,1888415299839344910,1888415299839344910,[],[],[],"{'count': '225', 'state': 'EnabledWithCount'}",False,,,,,,"{'id': 765645644, 'id_str': '765645644', 'url': 'https://twitter.com/Kamil', 'username': 'Kamil', 'rawDescription': '17 | software & cybersecurity | @invest | @versusfnf | @thevastvisions', 'created': datetime.datetime(2012, 8, 18, 12, 45, 16, tzinfo=datetime.timezone.utc), 'followersCount': 46, 'friendsCount': 78, 'statusesCount': 1052, 'favouritesCount': 870, 'listedCount': 0, 'mediaCount': 114, 'location': 'Web3', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1865694008313327616/IHe2902c_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
